fips,total_workers,outdoor_workers,percentage
42131,46228,5093,0.11017132473825388
42133,880180,83636,0.09502147288054716
42999,1032815,38263,0.037047293077656696
44001,67561,4013,0.05939817350246444
44003,367580,25616,0.06968823113335873
44005,200232,11686,0.05836229973231052
44007,1398062,120431,0.08614138714878167
44009,265003,19216,0.07251238665222658
44999,58319,2611,0.04477100087450059
45001,27100,1333,0.04918819188191882
45003,301505,32799,0.10878426560090214
45005,12941,695,0.053705277799242716
45007,332534,18690,0.056204779060186325
45009,17706,1848,0.10437139952558455
45011,25326,1567,0.06187317381347232
45013,337124,24690,0.07323714716246842
45015,278962,29875,0.1070934392497903
45017,22918,4202,0.1833493324024784
45019,1274740,93281,0.07317649089226039
45021,102286,4525,0.04423870324384569
45023,48124,3242,0.06736763361316599
45025,73991,5115,0.06913002932789122
45027,33891,2127,0.06276002478534125
45029,51285,4074,0.07943843229014332
45031,101677,11972,0.11774540948297059
45033,45859,1369,0.029852373579886172
45035,179788,15412,0.08572318508465526
45037,27245,2826,0.10372545421178198
45039,27605,829,0.03003079152327477
45041,325237,14157,0.043528257855041094
45043,121046,7210,0.05956413264378831
45045,1379748,95835,0.06945833587002843
45047,139928,7158,0.05115487965239266
45049,22895,3825,0.16706704520637694
45051,654078,48827,0.07465011818162359
45053,49334,9122,0.18490290671747678
45055,87372,8264,0.09458407727876207
45057,129343,3063,0.02368121970265109
45059,105321,4569,0.04338166177685362
45061,18515,864,0.04666486632460167
45063,609724,55443,0.09093130662398069
45065,8603,311,0.036150180169708244
45067,34413,1655,0.04809229070409438
45069,32514,2052,0.06311127514301532
45071,73718,4932,0.06690360563227435
45073,119717,7566,0.06319904441307417
45075,139813,6382,0.0456466852152518
45077,181690,9747,0.05364632065606252
45079,1097734,87566,0.07976978029285783
45081,24091,1958,0.08127516499937736
45083,730920,49468,0.06767908936682537
45085,183360,16063,0.08760362129144851
45087,38664,1363,0.03525243120215187
45089,41868,4834,0.11545810642973153
45091,495223,34456,0.06957673613705341
45999,357074,9917,0.027772954625651824
46003,4454,940,0.21104625056129322
46005,42214,2359,0.05588193490311271
46007,4083,520,0.12735733529267695
46009,8599,542,0.06303058495173858
46011,91281,5038,0.05519220867431338
46013,100209,6487,0.06473470446766258
46015,9846,471,0.04783668494820231
46017,2566,6,0.002338269680436477
46019,13769,939,0.0681966736872685
46021,2208,430,0.1947463768115942
46023,16728,1194,0.07137733142037303
46025,5615,1342,0.2390026714158504
46027,29718,1313,0.044181977252843396
46029,80675,4568,0.056622249767585994
46031,3872,85,0.021952479338842975
46033,12192,935,0.07668963254593175
46035,60113,4170,0.06936935438257948
46037,9282,889,0.09577677224736049
46039,7132,1335,0.18718452047111608
46041,11482,464,0.04041107820937119
46043,5259,406,0.0772009887811371
46045,5828,949,0.16283459162663005
46047,12387,902,0.07281827722612416
46049,3019,179,0.05929115601192448
46051,18946,2001,0.10561596115274992
46053,7535,508,0.06741871267418713
46055,3846,124,0.03224128965158606
46057,10928,1800,0.16471449487554904
46059,6886,972,0.14115596863200697
46061,3123,375,0.12007684918347743
46063,2284,707,0.3095446584938704
46065,52759,5173,0.09804962186546372
46067,13236,445,0.03362042913266848
46069,2702,361,0.13360473723168023
46071,3418,74,0.021650087770626096
46073,8247,108,0.0130956711531466
46075,1998,20,0.01001001001001001
46077,8700,1496,0.17195402298850573
46079,24947,1497,0.060007215296428426
46081,60365,5557,0.09205665534664127
46083,124576,13669,0.10972418443359877
46085,6872,448,0.06519208381839348
46087,6475,1106,0.17081081081081081
46089,2798,391,0.13974267333809864
46091,8185,590,0.07208307880268784
46093,38026,4881,0.1283595434702572
46095,1572,10,0.006361323155216285
46097,3684,386,0.10477741585233442
46099,640568,48860,0.07627605500118645
46101,12424,3196,0.25724404378622023
46102,19519,361,0.01849479993852144
46103,288817,26029,0.09012281133035797
46105,5455,302,0.05536205316223648
46107,3937,278,0.07061214122428244
46109,17461,472,0.02703167058015005
46111,2918,346,0.1185743660041124
46115,11668,1513,0.12967089475488516
46117,6057,1586,0.26184579824995874
46119,3681,855,0.23227383863080683
46121,14457,146,0.010098914020889534
46123,11137,534,0.04794828050642004
46125,10652,948,0.08899737138565528
46127,48833,2718,0.05565908299715357
46129,10427,371,0.03558070394168984
46135,63067,3243,0.051421504114671696
46137,1381,15,0.010861694424330196
46999,10982,833,0.07585139318885449
47001,204084,10910,0.05345837988279336
47003,81591,5264,0.06451691975830667
47005,20411,1149,0.05629317524864044
47007,10730,1316,0.12264678471575023
47009,253354,17398,0.06867071370493459
47011,214033,11027,0.05152009269598613
47013,46405,3810,0.08210322163559962
47015,11413,1003,0.08788223955138877
47017,33593,1911,0.0568868514273807
47019,57080,3532,0.061878065872459705
47021,44266,4086,0.0923056070121538
47023,18655,455,0.024390243902439025
47025,45097,1967,0.0436170920460341
47027,6826,228,0.03340169938470554
47029,37591,2317,0.06163709398526243
47031,129519,6750,0.05211590577444236
47033,18750,1606,0.08565333333333333
47035,88218,6920,0.07844204130676279
47037,2522159,198735,0.07879558743124442
47039,16828,944,0.056096981221773236
47041,28609,1716,0.05998112482086057
47043,88456,6058,0.0684860269512526
47045,76985,4924,0.06396051178801065
47047,39929,3848,0.0963710586290666
47049,25546,875,0.03425193768104596
47051,56708,3891,0.06861465754390915
47053,71497,7209,0.10082940542959845
47055,50110,2717,0.054220714428257835
47057,20281,1694,0.08352645333070362
47059,123551,4431,0.03586373238581638
47061,10275,348,0.03386861313868613
47063,159599,6431,0.0402947386888389
47065,1023633,90016,0.08793776675820338
47067,4643,140,0.03015291837174241
47069,32945,1427,0.04331461526787069
47071,39862,2000,0.05017309718528925
47073,61005,3165,0.051880993361199904
47075,24712,1901,0.07692618970540628
47077,39219,2321,0.05918049924781356
47079,57038,3153,0.05527893684911813
47081,19215,1650,0.0858704137392662
47083,7252,124,0.01709873138444567
47085,28924,2873,0.0993292767252109
47087,7246,143,0.01973502622136351
47089,66581,915,0.013742659317222631
47091,21329,1712,0.0802663040930189
47093,1202326,97246,0.08088155791357751
47095,7912,891,0.11261375126390293
47097,33547,2464,0.0734491906876919
47099,54444,3910,0.07181691279112483
47101,14603,671,0.04594946243922482
47103,48115,2672,0.05553361737503897
47105,83072,5447,0.06556962634822805
47107,90489,3405,0.03762888306866028
47109,26277,2109,0.08026030368763558
47111,24737,592,0.023931762137688484
47113,295319,16624,0.0562916710404681
47115,37938,2034,0.05361379092203068
47117,47403,2133,0.04499715207898234
47119,182530,9186,0.05032597381252397
47121,11016,247,0.022421931735657225
47123,73202,2181,0.029794267916177154
47125,283734,16561,0.05836804894725341
47127,11201,233,0.020801714132666727
47129,15634,1031,0.06594601509530511
47131,55187,2938,0.05323717542174788
47133,25390,2151,0.08471839306813707
47135,8353,261,0.031246258829163175
47137,4957,245,0.04942505547710309
47139,11826,571,0.04828344326061221
47141,187788,11381,0.060605576501160885
47143,54238,7043,0.12985360817139274
47145,95253,3061,0.03213547079881998
47147,110692,7695,0.06951721894987895
47149,666681,39820,0.0597287158326096
47151,28268,2472,0.08744870524975237
47153,15400,472,0.03064935064935065
47155,240768,11648,0.04837852206273259
47157,2456210,274710,0.11184304273657383
47159,25346,1136,0.04481969541545017
47161,13848,2439,0.17612651646447142
47163,337531,26437,0.07832465758700682
47165,280799,22955,0.0817488666270179
47167,58211,6502,0.11169710192231709
47169,9400,299,0.03180851063829787
47171,24215,481,0.01986372083419368
47173,12553,304,0.02421731856926631
47175,3942,205,0.05200405885337392
47177,62895,4616,0.07339216153907306
47179,307418,11620,0.03779869753885589
47181,19083,553,0.028978672116543522
47183,54637,2694,0.04930724600545418
47185,35410,1116,0.03151652075684835
47187,701800,44215,0.06300227985180963
47189,262469,14927,0.056871478155515506
47999,340504,17687,0.051943589502619646
48001,100569,8342,0.08294802573357596
48003,37160,15418,0.41490850376749194
48005,173772,13622,0.07839007435029809
48007,28451,3763,0.13226248638009208
48009,8603,2009,0.2335231895850285
48011,2098,284,0.13536701620591038
48013,66562,18753,0.28173732760433884
48015,55449,6680,0.1204710634997926
48017,12592,1114,0.08846886912325286
48019,17269,2680,0.15519138340378713
48021,96256,13781,0.1431702958776596
48023,7058,366,0.05185604987248512
48025,42347,3343,0.07894301839563606
48027,605751,46147,0.07618146730257151
48029,4334011,370002,0.08537172609852628
48031,17543,3082,0.17568260844781394
48033,1689,25,0.014801657785671996
48035,18804,2182,0.11603914060838119
48037,206183,16086,0.07801807132498799
48039,570353,105405,0.18480660222704184
48041,542346,50310,0.09276366009890365
48043,20099,2741,0.13637494402706601
48045,1720,399,0.23197674418604652
48047,13019,3534,0.27144942007834705
48049,76122,6798,0.08930401198076772
48051,22423,5204,0.2320831289301164
48053,75500,10473,0.13871523178807946
48055,45133,6481,0.1435978109144085
48057,63446,16080,0.25344387353024617
48059,12912,2037,0.15776022304832713
48061,714104,50300,0.07043791940669707
48063,19095,2197,0.11505629746006808
48065,26166,2046,0.0781930749828021
48067,38321,4067,0.1061297982829258
48069,12858,1061,0.08251672110748172
48071,85826,16024,0.18670332999324213
48073,72503,7195,0.09923727294043005
48075,13096,694,0.052993280390959074
48077,7350,777,0.10571428571428572
48079,3357,543,0.16175156389633602
48081,3538,314,0.08875070661390616
48083,10125,975,0.0962962962962963
48085,2240534,139699,0.06235076102393447
48087,4126,225,0.05453223460979156
48089,34906,6045,0.17317939609236235
48091,309764,46839,0.1512086620782273
48093,20015,2339,0.1168623532350737
48095,4075,137,0.03361963190184049
48097,72619,9958,0.13712664729616217
48099,78638,5683,0.07226786032198174
48101,2617,219,0.08368360718379825
48103,6034,950,0.1574411667219092
48105,6907,1681,0.24337628492833357
48107,6246,105,0.01681075888568684
48109,6217,956,0.15377191571497506
48111,22237,7189,0.3232900121419256
48113,8656232,784770,0.09065953869997939
48115,21121,5679,0.2688793144264003
48117,39716,6954,0.17509316144626852
48119,4964,552,0.11120064464141821
48121,1335222,126859,0.09500966880413894
48123,37608,6350,0.16884705381833653
48125,2270,97,0.042731277533039645
48127,29825,10283,0.344777870913663
48129,4590,610,0.1328976034858388
48131,18290,4143,0.22651722252597048
48133,35152,8938,0.2542671825216204
48135,372457,97506,0.26179129402857243
48137,2772,85,0.030663780663780664
48139,272417,29771,0.10928466285143731
48141,1541531,163295,0.10593040295654126
48143,84483,11120,0.131624113727022
48145,15543,1268,0.08158013253554655
48147,40468,4696,0.11604230503113572
48149,45051,6401,0.14208341657232915
48151,4158,402,0.09668109668109669
48153,7644,884,0.11564625850340136
48155,1865,121,0.0648793565683646
48157,1009359,113227,0.11217713420101272
48159,17491,911,0.05208392887770853
48161,22640,4176,0.18445229681978798
48163,35215,9628,0.27340621894079226
48165,32173,11792,0.36651850930904795
48167,556798,54929,0.09865157561629173
48169,8632,2127,0.24640871177015755
48171,55765,6784,0.12165336680713709
48173,3103,1168,0.3764099258781824
48175,6536,1107,0.16936964504283966
48177,36518,9318,0.25516183799769976
48179,37193,6587,0.1771032183475385
48181,236949,23513,0.09923232425543049
48183,366835,61572,0.1678465795248545
48185,36235,7019,0.19370774113426245
48187,211116,24349,0.11533469751226813
48189,57177,8906,0.15576193224548332
48191,4017,722,0.1797361214836943
48193,13433,1382,0.10288096478820814
48195,10583,3676,0.34734952281961634
48197,6551,159,0.02427110364829797
48199,63714,10281,0.16136171014219794
48201,11490921,1505409,0.13100855884397777
48203,113270,17273,0.1524940407874989
48205,12946,1611,0.12443998146145528
48207,9020,1336,0.14811529933481152
48209,377876,40566,0.10735267653939387
48211,9038,3423,0.37873423323744193
48213,89556,11573,0.1292264058242887
48215,1332378,114833,0.08618650262913377
48217,51093,8366,0.1637406298318752
48219,46369,15534,0.33500830296103
48221,82238,14545,0.1768647097448868
48223,64926,5224,0.08046083233219357
48225,35086,3821,0.10890383628797812
48227,64430,13011,0.20194009002017693
48229,6956,2463,0.3540828062104658
48231,143427,10461,0.07293605806438118
48233,39673,12407,0.3127315806719935
48235,4102,1694,0.4129692832764505
48237,13623,5021,0.3685678631725758
48239,28943,6175,0.21335037832982068
48241,47355,4265,0.09006440713757786
48243,4352,129,0.029641544117647058
48245,588034,101140,0.17199685732457648
48247,8151,1990,0.24414182308919152
48249,76476,16545,0.21634238192374078
48251,249251,37141,0.1490104352640511
48253,15190,2924,0.19249506254114548
48255,31670,7564,0.23883801705083677
48257,169471,18280,0.1078650624590638
48259,87442,13138,0.15024816449760983
48261,2248,236,0.10498220640569395
48263,1517,62,0.04087013843111404
48265,91697,10668,0.11633968395912625
48267,6348,471,0.07419659735349717
48269,1168,8,0.00684931506849315
48271,4806,717,0.1491885143570537
48273,58053,7667,0.13206897145711677
48275,5501,888,0.16142519541901473
48277,108913,10281,0.09439644486884027
48279,20176,2769,0.13724226804123713
48281,23651,3437,0.14532155088579765
48283,16564,6928,0.4182564597923207
48285,28029,3265,0.11648649612900924
48287,34769,11146,0.32057292415657623
48289,24066,6190,0.25720934097897447
48291,91116,17064,0.18727775582773606
48293,39437,6130,0.15543778684991252
48295,6401,1081,0.16887986252148102
48297,18485,3914,0.2117392480389505
48299,24201,3229,0.13342423866782363
48301,1143,193,0.16885389326334208
48303,708074,72240,0.10202323485963331
48305,7892,1460,0.1849974657881399
48307,12724,2163,0.169993712668972
48309,575497,55663,0.09672161627254355
48311,2692,863,0.3205794947994057
48313,21812,3024,0.1386392811296534
48315,9899,423,0.04273158904939893
48317,11600,3854,0.3322413793103448
48319,5375,359,0.0667906976744186
48321,53448,6536,0.12228708277204012
48323,88147,8348,0.09470543523886235
48325,50571,8744,0.17290542010243024
48327,2169,167,0.07699400645458737
48329,510496,179322,0.3512701372782549
48331,26690,5947,0.22281753465717496
48333,6377,599,0.09393131566567352
48335,9708,1855,0.19107952204367532
48337,23800,4894,0.20563025210084035
48339,973757,127040,0.1304637604659068
48341,56658,8070,0.14243354866038335
48343,17275,624,0.03612156295224313
48345,1568,209,0.13329081632653061
48347,110794,9638,0.08699027023123995
48349,83675,9323,0.1114191813564386
48351,6319,1015,0.16062668143693623
48353,30898,5356,0.17334455304550456
48355,788462,113264,0.1436518183501551
48357,21329,9274,0.4348070701861316
48359,4754,107,0.02250736222128734
48361,111840,14895,0.133181330472103
48363,41260,4986,0.12084343189529811
48365,40418,11853,0.29326042852194567
48367,176632,25560,0.14470764074459894
48369,29886,5728,0.19166164759419127
48371,27889,6471,0.23202696403599984
48373,57967,5768,0.09950489071368192
48375,382650,38072,0.09949562263164773
48377,10530,3081,0.29259259259259257
48379,10531,1421,0.13493495394549426
48381,166347,19006,0.11425514136113064
48383,9375,3723,0.39712
48385,3996,183,0.0457957957957958
48387,13667,1957,0.1431916294724519
48389,37019,14625,0.3950673978227397
48391,11133,2393,0.21494655528608642
48393,1256,347,0.2762738853503185
48395,22901,5831,0.2546177022837431
48397,167575,15394,0.09186334477099806
48399,14462,1587,0.10973585949384594
48401,65177,12834,0.19690995289749452
48403,12445,1502,0.1206910405785456
48405,9421,1313,0.13936949368432225
48407,10746,1215,0.11306532663316583
48409,98278,31876,0.32434522477054883
48411,8307,1363,0.16407848802215
48413,3719,871,0.2342027426727615
48415,30463,8912,0.2925516199980304
48417,6405,2759,0.43075722092115537
48419,42428,7310,0.17229188271895918
48421,5289,2229,0.4214407260351673
48423,523582,52570,0.10040452116382916
48425,17836,1713,0.09604171338865217
48427,74501,7229,0.0970322546006094
48429,16371,3254,0.19876611080569298
48431,2533,774,0.3055665219107777
48433,2522,578,0.22918318794607453
48435,7503,2052,0.2734906037584966
48437,9274,251,0.027064912659046796
48439,4595161,463110,0.10078210534951877
48441,319017,33914,0.10630781431710536
48443,1438,284,0.19749652294853964
48445,17118,4003,0.23384741208085055
48447,2480,393,0.15846774193548388
48449,82162,3752,0.04566587960370974
48451,237256,26676,0.11243551269514786
48453,3966480,360784,0.09095822996712451
48455,11223,571,0.050877661944221685
48457,19892,2131,0.10712849386688116
48459,36406,6257,0.1718672746250618
48461,9456,2280,0.24111675126903553
48463,48157,5829,0.12104159312249517
48465,90862,8134,0.08952037155246417
48467,57422,9289,0.1617672669011877
48469,187119,27251,0.14563459616607613
48471,123960,7710,0.06219748305905131
48473,101897,10219,0.10028754526629832
48475,26904,9606,0.35704727921498663
48477,75265,5729,0.07611771739852521
48479,505148,50281,0.09953716534560168
48481,79157,17076,0.21572318304129767
48483,9473,2398,0.25314050459199833
48485,267900,21393,0.07985442329227324
48487,29077,2379,0.0818172438697252
48489,19548,1003,0.05130959688970739
48491,934842,114181,0.1221393561692778
48493,43778,8893,0.20313856274841244
48495,16987,4375,0.25754989109318893
48497,102386,19732,0.19272166116461234
48499,51617,6989,0.13540112753550188
48501,16284,7001,0.42993122083026286
48503,33342,5414,0.16237778177673806
48505,15666,5491,0.3505042767777352
48507,11878,1632,0.13739686815962282
48999,1685388,129979,0.07712111395120887
49001,13972,995,0.07121385628399657
49003,109881,14094,0.12826603325415678
49005,296694,24142,0.08137003107578852
49007,42501,7605,0.17893696618903085
49009,1987,46,0.02315047810770005
49011,670194,74408,0.11102456900539247
49013,39124,10524,0.26899090072589715
49015,16585,3811,0.22978595116068737
49017,12068,589,0.04880676168379185
49019,30840,2304,0.07470817120622568
49021,102948,14252,0.1384388234837005
49023,19836,3653,0.18416011292599313
49025,18569,1226,0.0660240185254995
49027,24291,4533,0.18661232555267382
49029,13283,3320,0.24994353685161486
49031,1461,21,0.014373716632443531
49033,4633,681,0.14698899201381393
49035,3638083,358721,0.09860165367310202
49037,20914,3030,0.14487902840202735
49039,42311,4914,0.1161400108718773
49041,45877,7150,0.1558515160102012
49043,137923,14325,0.10386229997897377
49045,88713,9669,0.10899191775726218
49047,63763,15713,0.2464281793516616
49049,1308323,163873,0.12525423767678165
49051,52398,9705,0.18521699301500058
49053,363968,54273,0.14911475734130472
49055,5498,889,0.1616951618770462
49057,552289,54170,0.09808270669884789
50001,73025,8900,0.1218760698390962
50003,82203,5029,0.061177815894797025
50005,51805,4488,0.08663256442428337
50007,499086,44764,0.0896919568972081
50009,5280,1332,0.25227272727272726
50011,86456,9696,0.11214953271028037
50013,5819,656,0.11273414676061179
50015,57534,4251,0.07388674522890812
50017,37704,4901,0.12998620835985572
50019,52467,5199,0.09909085711018355
50021,127117,13135,0.10333000306803967
50023,162599,12753,0.07843221668029939
50025,100202,7004,0.06989880441508153
50027,113038,11398,0.10083334807763761
50999,43056,1294,0.03005388331475288
51001,62746,4042,0.06441844898479585
51003,280867,19140,0.06814613322319817
51005,17903,1484,0.08289113556387198
51007,12510,2157,0.1724220623501199
51009,39004,4040,0.10357912009024715
51011,16532,2236,0.13525284297120735
51013,881392,45937,0.05211869406575054
51015,139850,16503,0.11800500536288881
51017,10216,815,0.0797768206734534
51019,92371,9296,0.10063764601444176
51021,9436,1247,0.1321534548537516
51023,54301,4869,0.08966685696396015
51025,16669,1574,0.0944267802507649
51027,30239,6594,0.21806276662588048
51029,15517,3847,0.24792163433653414
51031,86451,11936,0.138066650472522
51033,28376,2633,0.09278968142091909
51035,30158,1712,0.056767690165130315
51036,8342,2280,0.27331575161831695
51037,14123,1105,0.07824116689088721
51041,683377,80554,0.11787636985148754
51043,18969,1841,0.09705308661500342
51045,3713,106,0.028548343657419876
51047,79674,10604,0.13309235133167657
51049,6324,1166,0.18437697659709046
51051,16623,5622,0.3382060999819527
51053,44369,3531,0.07958259144898465
51057,17836,1239,0.0694662480376766
51059,3054335,215954,0.07070409761863057
51061,110199,15984,0.14504668826395883
51063,17425,1455,0.08350071736011477
51065,22001,4354,0.19790009545020681
51067,75896,8139,0.10723885316749236
51069,170059,22073,0.12979612957855802
51071,24261,1536,0.06331148757264746
51073,47212,4042,0.08561382699313734
51075,91308,8310,0.09101064528847418
51077,15610,772,0.04945547725816784
51079,18603,1705,0.0916518841047143
51081,21462,1189,0.0554002422886963
51083,58552,4559,0.07786241289793688
51085,267773,36594,0.13666052962770706
51087,936080,74186,0.07925177335270489
51089,78213,4152,0.05308580415020521
51091,2294,349,0.15213600697471666
51093,53342,3101,0.058134303175733947
51095,143343,10615,0.07405314525299457
51097,5424,581,0.1071165191740413
51099,61754,1958,0.031706448165301035
51101,19669,1530,0.07778738115816768
51103,22355,1935,0.08655781704316708
51105,20687,4044,0.19548508725286412
51107,862852,115964,0.13439616527515727
51109,49205,7042,0.1431155370389188
51111,11796,1466,0.12427941675144116
51113,15482,1897,0.12252938896783361
51115,7641,841,0.11006412773197226
51117,56273,3738,0.06642617240950367
51119,16233,1580,0.09733259409844144
51121,207973,9124,0.04387107941896304
51125,19266,1302,0.06758019308626596
51127,24769,4420,0.17844886753603295
51131,21692,5334,0.24589710492347408
51133,12419,1836,0.1478379901763427
51135,28004,3461,0.12358948721611199
51137,48368,3686,0.07620740985775719
51139,27041,2038,0.07536703524277949
51141,21394,1656,0.07740487987286156
51143,60792,9043,0.1487531254112383
51145,36879,10298,0.2792375064399794
51147,44804,3111,0.0694357646638693
51149,73397,8101,0.11037235854326471
51153,652768,96325,0.14756391244668857
51155,70600,4057,0.057464589235127476
51157,7278,1012,0.13904918933773014
51159,14131,2865,0.2027457363243932
51161,190687,12608,0.06611882299265288
51163,30329,2531,0.08345148207985756
51165,166670,17132,0.10278994420111598
51167,32688,5110,0.15632648066568772
51169,23969,2093,0.08732112311735993
51171,68583,4226,0.061618768499482376
51173,59158,4209,0.07114844991379018
51175,17939,2189,0.12202463905457384
51177,178996,15807,0.08830923596058013
51179,226194,31091,0.13745280599839077
51181,10780,899,0.08339517625231911
51183,17049,3845,0.2255264238371752
51185,70298,8297,0.11802611738598538
51187,64325,6263,0.09736494364554994
51191,97219,7024,0.07224925168948457
51193,16597,2522,0.1519551726215581
51195,56408,8756,0.15522620904836193
51197,56097,4619,0.08233951904736439
51199,104108,10500,0.10085680255119683
51510,435441,22601,0.05190370222372262
51520,45844,1884,0.0410958904109589
51530,11624,128,0.011011699931176875
51540,197694,12315,0.0622932410695317
51550,506544,66223,0.13073494109100098
51570,50357,2827,0.056139166352244974
51580,19059,2201,0.11548349860958078
51590,123214,3473,0.0281867320272047
51595,16440,316,0.019221411192214113
51600,98015,5474,0.05584859460286691
51610,58591,3227,0.05507671826731068
51620,20709,718,0.03467091602684823
51630,118713,7127,0.06003554791808816
51640,28111,315,0.011205577887659635
51650,256590,16864,0.06572352780700728
51660,153028,7855,0.051330475468541706
51670,37988,1759,0.04630409603032536
51678,22448,384,0.017106200997861726
51680,251294,7738,0.03079261741227407
51683,115012,5465,0.04751678085764963
51685,19517,6053,0.31013987805502896
51690,45639,1577,0.03455378075768531
51700,505613,26937,0.05327592447187869
51710,687927,45849,0.06664806004125438
51720,16132,371,0.02299776841061245
51730,62568,3945,0.06305140007671653
51735,8951,834,0.09317394704502291
51740,218107,16967,0.07779209287184731
51750,29042,907,0.031230631499208045
51760,765410,62636,0.08183326583138449
51770,320582,29491,0.09199206443281283
51775,95379,3009,0.03154782499292297
51790,55162,2179,0.0395018309705957
51800,164638,12410,0.07537749486752754
51810,871684,80404,0.09223984838542408
51820,46024,1653,0.03591604380323309
51830,58765,1289,0.02193482515102527
51840,124648,5110,0.04099544316796098
51999,775920,50773,0.06543586967728632
53001,44125,15030,0.3406232294617564
53003,32708,2558,0.07820716644246056
53005,454061,58913,0.1297468842292115
53007,216049,12910,0.059754962994505875
53009,116136,13782,0.1186712130605497
53011,823620,91505,0.11110099317646488
53013,7335,1175,0.1601908657123381
53015,197271,17646,0.08945055279285856
53017,61723,18515,0.29996921730959286
53019,8418,616,0.07317652649085293
53021,174081,21995,0.12634922823283415
53023,3275,33,0.010076335877862596
53025,201326,16780,0.08334740669362128
53027,114210,7310,0.06400490324840206
53029,84194,7728,0.09178801339762928
53031,44280,4251,0.09600271002710027
53033,7012469,541253,0.07718436972769506
53035,449469,30449,0.06774438281616753
53037,76377,6444,0.08437094936957461
53039,36318,2529,0.06963489178919544
53041,132487,16760,0.12650297765063742
53043,13678,1928,0.14095628015791783
53045,71210,10084,0.1416093245330712
53047,82830,8772,0.10590365809489316
53049,31817,5261,0.16535185592607726
53051,15047,1337,0.08885492124676016
53053,1568030,171312,0.1092530117408468
53055,29039,4531,0.15603154378594306
53057,255181,38622,0.15135139371661682
53059,10143,582,0.05737947352854185
53061,1412781,167851,0.11880893075430658
53063,1138241,108759,0.09555006365084372
53065,54584,4277,0.07835629488494797
53067,589645,60658,0.10287206709121591
53069,3735,846,0.22650602409638554
53071,140033,7319,0.052266251526425916
53073,448292,47233,0.10536213004024163
53075,93121,2842,0.03051943170713373
53077,570677,183623,0.32176344937679285
53999,116726,1574,0.013484570704041944
54001,18265,533,0.029181494661921707
54003,176873,10908,0.0616713687221905
54005,22347,2086,0.09334586297937084
54007,18156,2183,0.12023573474333554
54009,36704,396,0.010789014821272886
54011,252330,14592,0.057829033408631554
54013,5539,788,0.14226394656075103
54015,6519,610,0.09357263383954595
54017,7838,1399,0.17848941056391937
54019,50166,6398,0.12753657855918352
54021,8932,1697,0.1899910434393193
54023,16613,1565,0.0942033347378559
54025,62955,5642,0.08961956953379398
54027,18685,1596,0.08541610917848541
54029,45146,1813,0.04015859655340451
54031,28100,1265,0.04501779359430605
54033,178716,38406,0.21489961726985832
54035,43764,7241,0.16545562562837035
54037,75495,4598,0.06090469567521028
54039,468871,49582,0.10574763634347187
54041,28203,5494,0.19480197142147998
54043,11283,1180,0.10458211468581051
54045,48758,3828,0.07851019319906477
54047,20278,5659,0.2790709142913502
54049,84725,7284,0.0859722632044851
54051,56868,17701,0.3112646831258353
54053,26872,1219,0.04536320333432569
54055,91125,6978,0.0765761316872428
54057,39515,2122,0.05370112615462483
54059,23430,5847,0.2495518565941101
54061,279604,18142,0.06488462253758888
54063,9464,1813,0.1915680473372781
54065,14180,711,0.0501410437235543
54067,34649,3410,0.09841553868798522
54069,135386,4421,0.03265477966702613
54071,7330,221,0.03015006821282401
54073,12684,838,0.06606748659728792
54075,15361,980,0.0637979298222772
54077,35819,9352,0.2610904827047098
54079,99471,15734,0.15817675503413056
54081,153096,19985,0.13053900820400272
54083,53795,6400,0.11897016451343062
54085,15463,3235,0.20920907973873115
54087,14320,1215,0.0848463687150838
54089,10823,691,0.06384551418275894
54091,15622,940,0.060171552938164126
54093,12906,573,0.044397954439795446
54095,9767,204,0.020886659158390497
54097,36213,4122,0.11382652638555214
54099,40308,2368,0.05874764314776223
54101,7949,364,0.045791923512391496
54103,21560,2555,0.1185064935064935
54105,3271,365,0.11158667074289208
54107,171415,10921,0.06371087711110462
54109,21003,5303,0.25248773984668854
54999,151325,27572,0.1822038658516438
55001,20650,4693,0.2272639225181598
55003,38947,3104,0.0796980511977816
55005,107961,7087,0.06564407517529479
55007,20073,1870,0.09315996612364869
55009,775784,53501,0.06896378373361657
55011,18915,846,0.04472640761300555
55013,23097,959,0.04152054379356626
55015,73823,3362,0.045541362448017556
55017,123210,10860,0.08814219625030435
55019,55397,3495,0.06309005902846725
55021,110719,6669,0.06023356424823201
55023,34985,1050,0.030012862655423755
55025,1689932,135897,0.08041566169526347
55027,176382,12788,0.07250172920139243
55029,67075,3813,0.056846813268729035
55031,78506,6387,0.08135683896772221
55033,87184,5267,0.06041246100201872
55035,286728,13544,0.04723640523422896
55037,5031,171,0.03398926654740608
55039,230590,21866,0.09482631510473134
55041,15151,462,0.03049303676324995
55043,88341,5306,0.06006271153824385
55045,76570,3192,0.04168734491315137
55047,28603,2462,0.0860748872495892
55049,50492,2986,0.05913808128020281
55051,8139,986,0.12114510382110824
55053,41163,6163,0.14972183757257732
55055,165783,9979,0.06019314404975178
55057,45986,2717,0.059083199234549647
55059,339874,13057,0.03841717813071903
55061,33234,2704,0.08136246013119094
55063,340793,18479,0.054223531586622964
55065,21620,1300,0.060129509713228495
55067,36467,3500,0.09597718485205803
55069,52549,2549,0.04850710765190584
55071,164431,13838,0.08415688039359975
